KEY_CODE,HTKSYORI,HTKSAKI,GASSAN,T000846001,T000846002,T000846003,T000846004,T000846005,T000846006,T000846007,T000846008,T000846009,T000846010,T000846011,T000846012,T000846013,T000846014,T000846015,T000846016,T000846017,T000846018,T000846019,T000846020,T000846021,T000846022,T000846023,T000846024,T000846025,T000846026,T000846027,T000846028,T000846029,T000846030,T000846031,T000846032,T000846033,T000846034,T000846035,T000846036,T000846037,T000846038,T000846039,T000846040,T000846041
,,,,Å@êlå˚ëçêî,Å@êlå˚ëçêîÅ@íj,Å@êlå˚ëçêîÅ@èó,Å@ÇOÅ`ÇPÇSçŒêlå˚ëçêî,Å@ÇOÅ`ÇPÇSçŒêlå˚Å@íj,Å@ÇOÅ`ÇPÇSçŒêlå˚Å@èó,Å@ÇPÇTçŒà»è„êlå˚ëçêî,Å@ÇPÇTçŒà»è„êlå˚Å@íj,Å@ÇPÇTçŒà»è„êlå˚Å@èó,Å@ÇPÇTÅ`ÇUÇSçŒêlå˚ëçêî,Å@ÇPÇTÅ`ÇUÇSçŒêlå˚Å@íj,Å@ÇPÇTÅ`ÇUÇSçŒêlå˚Å@èó,Å@ÇQÇOçŒà»è„êlå˚ëçêî,Å@ÇQÇOçŒà»è„êlå˚Å@íj,Å@ÇQÇOçŒà»è„êlå˚Å@èó,Å@ÇUÇTçŒà»è„êlå˚ëçêî,Å@ÇUÇTçŒà»è„êlå˚Å@íj,Å@ÇUÇTçŒà»è„êlå˚Å@èó,Å@ÇVÇTçŒà»è„êlå˚ëçêî,Å@ÇVÇTçŒà»è„êlå˚Å@íj,Å@ÇVÇTçŒà»è„êlå˚Å@èó,Å@äOçëêlêlå˚ëçêî,Å@äOçëêlêlå˚Å@íj,Å@äOçëêlêlå˚Å@èó,Å@ê¢ë—ëçêî,Å@àÍî ê¢ë—êî,Å@ÇPêlê¢ë—ÇÃàÍî ê¢ë—êî,Å@ÇQêlê¢ë—ÇÃàÍî ê¢ë—êî,Å@ÇRêlê¢ë—ÇÃàÍî ê¢ë—êî,Å@ÇSêlê¢ë—ÇÃàÍî ê¢ë—êî,Å@ÇTêlê¢ë—ÇÃàÍî ê¢ë—êî,Å@ÇUêlê¢ë—ÇÃàÍî ê¢ë—êî,Å@ÇVêlà»è„ê¢ë—ÇÃàÍî ê¢ë—êî,Å@êeë∞ÇÃÇ›ÇÃàÍî ê¢ë—êî,Å@äjâ∆ë∞ÇÃàÍî ê¢ë—êî,Å@äjâ∆ë∞à»äOÇÃàÍî ê¢ë—êî,Å@ÇUçŒñ¢ñûê¢ë—àıÇÃÇ¢ÇÈàÍî ê¢ë—êî,Å@ÇUÇTçŒà»è„ê¢ë—àıÇÃÇ¢ÇÈàÍî ê¢ë—êî,Å@ê¢ë—éÂÇÃîNóÓÇ™ÇQÇOÅ`ÇQÇXçŒÇÃÇPêlê¢ë—ÇÃàÍî ê¢ë—êî,Å@çÇóÓíPêgÇÃàÍî ê¢ë—êî,Å@çÇóÓïvïwÇÃÇ›ÇÃàÍî ê¢ë—êî
53382764,0,,,560,278,282,82,40,42,478,238,240,334,176,158,447,225,222,144,62,82,64,23,41,8,4,4,191,191,29,59,44,34,11,9,5,161,119,42,22,98,2,16,21
53382765,2,53382755,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
53382766,2,53382756,,6,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
53382769,2,53382778,,1,1,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
53382770,0,,,439,225,214,57,27,30,382,198,184,246,135,111,360,182,178,136,63,73,79,37,42,0,0,0,145,145,19,51,24,27,11,8,5,126,89,37,11,91,1,10,21
53382771,0,,,642,315,327,55,27,28,585,288,297,376,196,180,553,268,285,209,92,117,106,37,69,0,0,0,230,230,43,64,55,44,15,8,1,187,131,56,13,141,2,24,31
53382772,0,,,1833,887,946,197,89,108,1628,794,834,1029,542,487,1567,763,804,599,252,347,359,136,223,70,57,13,662,659,178,194,131,88,33,20,15,473,357,116,58,358,29,76,81
53382773,0,,,1089,532,557,107,53,54,979,477,502,660,333,327,930,454,476,319,144,175,164,69,95,2,0,2,418,417,92,141,87,53,31,9,4,320,248,72,25,227,8,43,57
53382774,0,,,236,118,118,84,42,42,152,76,76,142,71,71,145,71,74,10,5,5,6,1,5,0,0,0,67,67,2,9,18,31,5,1,1,65,62,3,38,9,0,1,0
53382775,0,,,596,298,298,117,57,60,479,241,238,342,172,170,450,229,221,137,69,68,70,33,37,7,4,3,182,182,20,39,46,51,12,8,6,161,123,38,32,88,3,8,19
53382776,0,,,234,96,138,48,20,28,185,76,109,118,62,56,170,66,104,67,14,53,56,7,49,1,1,0,64,63,12,12,11,25,3,0,0,51,50,1,11,13,0,7,4
53382777,0,,,249,122,127,26,15,11,223,107,116,142,72,70,206,100,106,81,35,46,45,16,29,1,0,1,80,80,12,22,14,17,8,6,1,68,40,28,6,56,0,9,8
53382778,1,,53382769,274,139,135,20,13,7,255,127,128,159,84,75,240,119,121,96,43,53,59,21,38,1,0,1,82,82,10,20,19,14,12,5,3,73,39,34,4,60,0,6,8
53382779,0,,,73,36,37,10,2,8,63,34,29,35,20,15,60,33,27,28,14,14,14,5,9,0,0,0,26,26,8,7,4,3,1,1,2,18,10,8,3,19,0,7,2
53382782,0,,,41,22,19,1,0,1,38,20,18,26,16,10,35,18,17,12,4,8,6,1,5,0,0,0,17,17,4,7,4,0,1,1,0,13,10,3,0,9,0,0,2
53382783,0,,,1942,961,981,212,108,104,1727,853,874,1186,601,585,1610,792,818,541,252,289,302,122,180,29,10,19,675,672,160,217,123,106,42,18,6,506,415,91,55,298,22,60,86
53382784,0,,,953,472,481,117,66,51,834,404,430,592,296,296,788,388,400,242,108,134,125,49,76,16,8,8,367,366,80,130,69,68,11,6,2,283,251,32,31,144,5,26,47
53382788,0,,,17,10,7,3,3,0,14,7,7,7,4,3,14,7,7,7,3,4,3,1,2,0,0,0,5,5,1,1,1,0,1,1,0,4,1,3,1,4,0,0,1
53382789,0,,,56,29,27,0,0,0,56,29,27,30,16,14,54,29,25,26,13,13,13,8,5,0,0,0,21,21,3,8,4,5,1,0,0,18,11,7,0,17,0,2,4
53382790,0,,,79,16,63,0,0,0,79,16,63,1,1,0,79,16,63,78,15,63,76,14,62,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53382793,0,,,151,48,103,9,4,5,142,44,98,51,26,25,140,44,96,91,18,73,77,13,64,0,0,0,35,34,4,14,6,7,1,1,1,29,23,6,4,26,0,4,7
53382794,0,,,887,431,456,134,62,72,747,365,382,556,277,279,683,328,355,191,88,103,95,41,54,18,5,13,347,347,105,83,73,53,19,10,4,238,195,43,39,131,18,30,25
53382795,0,,,96,49,47,22,13,9,74,36,38,64,32,32,69,34,35,10,4,6,4,1,3,1,1,0,38,38,9,9,13,6,0,1,0,29,28,1,7,7,0,2,2
53382797,1,,53382798,34,16,18,4,2,2,33,15,18,17,10,7,33,15,18,16,5,11,10,3,7,0,0,0,13,13,3,6,3,0,0,1,1,11,7,4,0,10,0,0,2
53382798,2,53382797,,3,1,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
53383003,0,,,111,50,61,12,5,7,99,45,54,46,23,23,96,44,52,53,22,31,28,11,17,0,0,0,47,47,10,23,5,7,1,0,1,36,29,7,2,35,0,8,12
53383004,0,,,38,22,16,8,4,4,30,18,12,15,10,5,30,18,12,15,8,7,11,6,5,0,0,0,17,17,8,3,3,1,1,1,0,9,8,1,2,10,0,4,2
53383005,0,,,39,24,15,6,4,2,33,20,13,19,13,6,32,19,13,14,7,7,9,6,3,0,0,0,13,13,3,2,4,1,2,1,0,9,9,0,2,8,0,1,2
53383006,1,,53383016,31,14,17,3,1,2,32,15,17,11,6,5,31,15,16,21,9,12,13,6,7,0,0,0,14,14,3,7,6,0,0,0,0,13,11,2,1,12,0,2,6
53383013,1,,53383023;53383024,51,22,29,8,3,5,59,30,29,32,17,15,56,29,27,27,13,14,19,7,12,0,0,0,24,24,18,7,7,2,0,1,0,17,15,2,3,21,0,12,5
53383014,0,,,18,11,7,2,2,0,16,9,7,6,5,1,15,8,7,10,4,6,6,2,4,0,0,0,9,9,3,5,0,0,1,0,0,6,5,1,0,6,0,2,4
53383016,2,53383006,,4,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
53383023,2,53383013,,7,5,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,5,5,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
53383024,2,53383013,,9,6,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,6,6,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
53383034,0,,,16,7,9,0,0,0,16,7,9,8,3,5,15,7,8,8,4,4,8,4,4,0,0,0,5,5,0,3,0,1,0,1,0,5,3,2,0,4,0,0,2
53383044,1,,53383064;53383074,9,5,4,0,0,0,12,7,5,2,2,0,12,7,5,10,5,5,7,4,3,0,0,0,4,4,1,4,1,0,0,0,0,5,5,0,0,5,0,0,4
53383064,2,53383044,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
53383074,2,53383044,,1,1,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
53383248,2,53383269,,2,2,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
53383269,1,,53383248,155,72,83,22,11,11,135,63,72,98,46,52,122,59,63,37,17,20,19,9,10,1,0,1,64,64,18,18,17,9,2,1,0,46,44,2,6,25,0,8,7
53383305,0,,,228,117,111,20,15,5,208,102,106,134,72,62,196,97,99,74,30,44,37,11,26,0,0,0,84,84,19,23,21,10,8,1,2,65,45,20,3,52,0,12,11
53383306,0,,,970,478,492,96,41,55,874,437,437,614,310,304,815,409,406,260,127,133,143,62,81,8,5,3,336,336,56,97,81,59,25,13,5,278,219,59,22,173,1,32,44
53383307,0,,,2134,1055,1079,280,146,134,1830,898,932,1209,622,587,1759,864,895,621,276,345,320,121,199,26,8,18,785,781,190,224,162,130,45,19,11,574,468,106,81,376,23,75,91
53383308,0,,,1474,720,754,181,97,84,1291,623,668,877,434,443,1210,581,629,414,189,225,210,88,122,5,1,4,510,510,81,161,101,100,43,16,8,426,326,100,40,279,10,38,74
53383309,0,,,703,351,352,92,52,40,611,299,312,496,249,247,570,279,291,115,50,65,54,22,32,11,5,6,252,252,48,74,54,44,25,5,2,200,159,41,25,83,7,14,15
53383314,0,,,166,85,81,8,3,5,158,82,76,80,47,33,157,81,76,78,35,43,42,17,25,0,0,0,70,70,15,29,13,11,2,0,0,55,47,8,1,53,0,11,18
53383315,0,,,104,50,54,9,5,4,95,45,50,55,30,25,89,43,46,40,15,25,25,9,16,0,0,0,36,36,5,13,8,6,0,3,1,31,23,8,4,26,0,4,10
53383316,0,,,666,335,331,78,41,37,588,294,294,408,213,195,551,278,273,180,81,99,78,32,46,7,5,2,230,230,43,58,51,47,20,11,0,187,139,48,16,127,0,20,27
53383317,0,,,1692,854,838,257,135,122,1419,711,708,991,513,478,1349,670,679,428,198,230,209,90,119,55,26,29,655,654,163,194,134,100,45,14,4,483,404,79,72,295,13,77,77
53383318,0,,,1057,479,578,198,106,92,854,371,483,654,298,356,751,325,426,200,73,127,116,30,86,14,7,7,343,342,49,93,89,72,27,7,5,290,252,38,52,106,0,18,29
53383319,0,,,1389,695,694,263,136,127,1122,558,564,891,447,444,1032,517,515,231,111,120,105,47,58,4,0,4,473,471,79,110,118,108,42,10,4,386,334,52,68,156,4,23,26
53383324,1,,53383333;53383342,436,222,214,32,21,11,414,205,209,259,137,122,393,193,200,155,68,87,77,33,44,0,0,0,144,144,25,47,26,27,12,10,3,125,86,39,8,103,0,13,26
53383325,0,,,451,219,232,54,27,27,397,192,205,285,138,147,382,185,197,112,54,58,47,20,27,4,0,4,174,174,30,68,31,36,6,3,0,143,122,21,13,77,1,16,23
53383326,0,,,1683,818,865,253,126,127,1427,690,737,949,468,481,1341,644,697,478,222,256,205,87,118,17,9,8,644,644,129,226,135,96,39,15,4,512,438,74,69,323,8,59,107
53383327,0,,,2781,1315,1466,306,158,148,2455,1149,1306,1535,756,779,2350,1102,1248,920,393,527,499,194,305,19,4,15,991,988,231,308,206,147,54,31,11,748,601,147,82,522,9,109,123
53383328,0,,,1285,612,673,179,81,98,1105,531,574,729,366,363,1045,503,542,376,165,211,225,83,142,13,6,7,418,417,72,114,100,75,35,11,10,342,270,72,43,207,2,38,40
53383329,0,,,1930,913,1017,384,189,195,1543,723,820,1228,580,648,1437,671,766,315,143,172,132,49,83,26,7,19,649,649,89,189,137,153,57,18,6,549,473,76,105,226,9,38,64
53383333,2,53383324,,3,1,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
53383334,0,,,269,137,132,32,16,16,237,121,116,143,78,65,225,115,110,94,43,51,47,23,24,0,0,0,97,97,17,37,13,17,8,4,1,80,68,12,6,62,0,9,21
53383335,0,,,670,314,356,109,60,49,561,254,307,384,189,195,534,242,292,177,65,112,100,23,77,12,6,6,207,206,26,56,57,40,15,9,3,178,147,31,24,82,0,13,23
53383336,0,,,3289,1628,1661,516,248,268,2748,1369,1379,2121,1072,1049,2506,1242,1264,627,297,330,283,111,172,55,23,32,1172,1170,240,308,261,241,84,28,8,913,804,109,133,410,36,85,118
53383337,0,,,2203,1054,1149,277,141,136,1918,910,1008,1243,620,623,1811,859,952,675,290,385,333,125,208,24,13,11,829,828,177,264,170,136,54,19,8,644,521,123,64,458,10,109,112
53383338,0,,,1124,565,559,154,79,75,969,486,483,669,340,329,912,462,450,300,146,154,116,49,67,11,3,8,393,393,60,128,93,55,39,13,5,329,274,55,34,208,3,31,68
53383339,0,,,1909,929,980,300,165,135,1606,762,844,1190,577,613,1504,717,787,416,185,231,230,92,138,13,3,10,629,628,99,163,152,118,51,33,12,522,403,119,91,269,5,44,57
53383342,2,53383324,,7,3,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
53383345,0,,,515,258,257,76,45,31,439,213,226,286,146,140,418,208,210,153,67,86,59,23,36,0,0,0,181,179,32,49,45,31,14,6,2,146,120,26,15,103,0,22,20
53383346,0,,,961,459,502,132,73,59,829,386,443,543,263,280,782,362,420,286,123,163,154,62,92,5,3,2,305,304,46,85,63,65,30,9,6,254,197,57,31,159,1,28,42
53383347,0,,,1205,592,613,210,108,102,987,479,508,686,346,340,925,450,475,301,133,168,159,56,103,7,3,4,419,417,88,112,80,94,33,8,2,324,275,49,53,170,13,30,41
53383348,0,,,1606,797,809,254,132,122,1348,663,685,924,467,457,1275,620,655,424,196,228,186,83,103,13,11,2,581,580,108,179,116,117,41,15,4,467,390,77,55,266,19,40,93
53383349,0,,,1630,790,840,282,149,133,1342,639,703,974,476,498,1255,597,658,368,163,205,168,65,103,19,9,10,543,543,83,145,125,116,40,27,7,456,368,88,71,245,4,43,64
53383354,0,,,105,54,51,14,4,10,91,50,41,57,33,24,83,44,39,34,17,17,18,10,8,0,0,0,31,31,3,9,6,4,7,0,2,28,19,9,1,21,0,2,6
53383355,0,,,587,290,297,55,28,27,532,262,270,341,174,167,495,243,252,191,88,103,101,43,58,0,0,0,210,210,33,68,50,37,13,8,1,177,146,31,9,129,1,24,38
53383356,0,,,1368,674,694,217,109,108,1146,563,583,828,417,411,1070,518,552,318,146,172,149,63,86,2,0,2,466,466,74,143,92,83,51,17,6,385,317,68,60,215,2,36,60
53383357,0,,,1884,949,935,236,125,111,1644,822,822,1094,570,524,1545,764,781,550,252,298,296,126,170,27,10,17,669,666,132,192,155,122,42,17,6,529,430,99,69,335,14,63,87
53383358,0,,,1044,530,514,134,67,67,902,457,445,636,344,292,839,414,425,266,113,153,120,46,74,18,8,10,402,402,99,120,88,53,30,6,6,298,248,50,33,182,5,44,36
53383359,0,,,1262,645,617,206,96,110,1046,543,503,760,413,347,993,517,476,286,130,156,128,55,73,8,3,5,482,482,124,143,83,81,33,13,5,351,289,62,51,189,38,33,52
53383360,0,,,114,49,65,8,4,4,105,45,60,50,27,23,105,45,60,55,18,37,37,14,23,1,1,0,53,53,17,21,6,8,1,0,0,36,32,4,1,40,0,12,11
53383361,0,,,26,14,12,0,0,0,26,14,12,10,6,4,26,14,12,16,8,8,4,1,3,0,0,0,13,13,3,8,1,1,0,0,0,10,9,1,0,12,0,3,5
53383364,0,,,18,9,9,0,0,0,18,9,9,16,8,8,14,7,7,2,1,1,1,1,0,0,0,0,6,6,1,2,1,1,0,1,0,4,3,1,0,1,0,0,0
53383365,0,,,630,312,318,98,53,45,530,259,271,395,200,195,495,239,256,135,59,76,52,19,33,7,2,5,197,197,20,65,40,32,20,14,6,176,137,39,22,93,0,11,24
53383366,0,,,831,411,420,105,57,48,725,353,372,520,253,267,684,331,353,205,100,105,98,44,54,4,0,4,320,320,75,91,75,55,18,5,1,244,211,33,26,133,7,26,42
53383367,0,,,1346,661,685,174,86,88,1168,572,596,830,423,407,1100,542,558,338,149,189,185,67,118,5,2,3,524,523,133,167,90,81,36,11,5,386,322,64,47,235,14,54,52
53383368,0,,,1247,611,636,179,103,76,1065,506,559,714,353,361,1009,476,533,351,153,198,180,65,115,6,1,5,435,434,76,143,84,93,24,8,6,358,301,57,57,197,4,28,73
53383369,0,,,1080,522,558,157,76,81,921,445,476,689,343,346,868,417,451,232,102,130,99,34,65,6,0,6,401,400,82,122,92,66,28,5,5,313,267,46,58,156,2,36,43
53383374,2,53383375,,6,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
53383375,1,,53383374,828,405,423,110,52,58,724,356,368,492,253,239,677,326,351,232,103,129,127,49,78,2,0,2,275,275,39,79,62,62,21,14,2,239,186,53,27,155,0,28,40
53383376,0,,,1117,551,566,169,90,79,947,460,487,649,328,321,894,434,460,298,132,166,147,55,92,5,1,4,381,379,63,110,81,74,34,12,5,315,257,58,41,189,7,30,49
53383377,0,,,1132,522,610,175,91,84,956,431,525,591,294,297,907,406,501,365,137,228,195,54,141,3,1,2,357,355,51,102,87,75,27,10,3,299,246,53,35,174,2,27,52
53383378,0,,,191,91,100,21,9,12,170,82,88,124,61,63,166,79,87,46,21,25,26,13,13,1,0,1,72,72,12,27,16,10,5,2,0,60,53,7,8,30,5,4,8
53383379,0,,,1145,550,595,231,108,123,914,442,472,771,375,396,825,402,423,143,67,76,51,24,27,13,4,9,364,364,36,89,85,111,29,11,3,328,297,31,56,95,1,13,27
53383382,0,,,21,9,12,1,1,0,20,8,12,9,3,6,20,8,12,11,5,6,5,2,3,0,0,0,8,8,2,3,1,1,0,1,0,6,4,2,0,8,0,2,3
53383383,0,,,119,60,59,7,1,6,112,59,53,73,40,33,108,56,52,39,19,20,19,6,13,1,0,1,42,42,8,10,12,8,2,1,1,34,24,10,2,27,0,4,8
53383384,0,,,438,218,220,33,18,15,404,200,204,264,139,125,383,189,194,140,61,79,70,29,41,1,0,1,163,163,26,59,39,23,13,1,2,136,108,28,8,94,0,15,28
53383385,0,,,757,359,398,70,33,37,687,326,361,415,201,214,651,304,347,272,125,147,131,51,80,3,1,2,248,248,40,70,53,41,22,14,8,207,134,73,12,179,3,27,41
53383386,0,,,336,163,173,39,18,21,297,145,152,194,101,93,279,135,144,103,44,59,58,24,34,1,1,0,116,116,26,30,21,20,12,2,5,90,64,26,7,69,0,16,14
53383387,0,,,1199,588,611,180,85,95,1009,498,511,690,350,340,964,477,487,319,148,171,146,54,92,7,1,6,408,408,66,122,82,79,34,19,6,336,261,75,47,216,2,29,55
53383388,0,,,916,449,467,119,62,57,797,387,410,526,273,253,762,364,398,271,114,157,138,49,89,5,3,2,340,340,77,95,65,71,22,10,0,262,206,56,24,182,6,39,40
53383389,0,,,992,472,520,193,101,92,795,369,426,534,262,272,735,338,397,261,107,154,150,44,106,12,7,5,328,324,80,96,71,56,12,9,0,241,210,31,36,124,12,34,35
53383393,0,,,47,23,24,5,3,2,42,20,22,28,14,14,40,18,22,14,6,8,9,3,6,0,0,0,19,19,4,8,4,1,1,1,0,15,12,3,2,9,1,3,3
53383394,0,,,244,128,116,19,6,13,225,122,103,163,95,68,217,117,100,62,27,35,29,11,18,1,0,1,67,66,9,15,24,10,3,3,2,57,40,17,7,34,0,4,7
53383395,0,,,1414,710,704,168,84,84,1245,625,620,875,458,417,1182,588,594,370,167,203,145,64,81,13,3,10,504,495,114,177,103,63,22,9,7,379,325,54,36,243,10,52,74
53383396,0,,,1976,1021,955,259,137,122,1709,880,829,1238,658,580,1618,833,785,471,222,249,180,74,106,32,16,16,700,696,166,205,129,126,47,16,7,523,449,74,62,312,12,60,98
53383397,0,,,2582,1284,1298,417,228,189,2159,1053,1106,1616,802,814,1990,966,1024,543,251,292,232,102,130,100,46,54,949,949,213,260,202,174,66,23,11,730,636,94,113,364,20,72,113
53383398,0,,,2302,1121,1181,326,175,151,1968,941,1027,1454,722,732,1830,872,958,514,219,295,212,76,136,32,16,16,842,842,160,261,186,150,60,17,8,675,584,91,81,350,19,64,111
53383399,0,,,1409,681,728,189,105,84,1213,573,640,860,418,442,1137,540,597,353,155,198,150,53,97,20,8,12,508,506,91,164,101,93,42,12,3,409,337,72,51,243,9,40,72
53383400,0,,,1138,562,576,181,92,89,949,466,483,768,382,386,880,431,449,181,84,97,62,31,31,20,10,10,432,432,103,120,105,60,29,11,4,322,281,41,55,124,9,25,29
53383401,0,,,2153,1036,1117,284,128,156,1853,898,955,1303,645,658,1736,843,893,550,253,297,221,100,121,176,73,103,832,832,181,265,199,114,51,20,2,644,559,85,69,366,18,70,121
53383402,0,,,2333,1127,1206,328,169,159,1997,952,1045,1510,728,782,1856,881,975,487,224,263,177,79,98,204,93,111,894,894,179,296,210,135,55,16,3,708,635,73,95,327,15,66,105
53383403,0,,,237,114,123,27,14,13,209,99,110,123,61,62,200,94,106,86,38,48,41,15,26,5,3,2,90,90,19,26,24,12,8,1,0,70,56,14,10,57,0,13,14
53383404,0,,,125,59,66,14,8,6,111,51,60,74,37,37,102,46,56,37,14,23,21,7,14,0,0,0,45,45,9,13,10,6,6,1,0,36,27,9,6,27,0,6,5
53383405,0,,,232,129,103,16,9,7,211,117,94,139,82,57,201,112,89,72,35,37,41,22,19,5,3,2,95,95,33,23,18,12,5,2,2,61,46,15,5,44,14,5,9
53383406,0,,,379,165,214,25,13,12,354,152,202,191,92,99,341,145,196,163,60,103,113,33,80,2,1,1,100,98,12,21,25,29,6,2,3,85,59,26,5,61,0,6,10
53383407,0,,,124,63,61,10,5,5,112,57,55,62,31,31,107,53,54,50,26,24,25,13,12,0,0,0,45,45,8,17,5,10,4,0,1,36,26,10,1,35,0,7,9
53383408,0,,,395,194,201,56,31,25,339,163,176,222,105,117,305,150,155,117,58,59,60,29,31,2,0,2,122,122,12,35,26,27,12,5,5,110,83,27,11,76,0,11,19
53383409,0,,,569,273,296,43,18,25,526,255,271,312,156,156,501,247,254,214,99,115,122,50,72,3,0,3,193,193,27,59,45,36,16,6,4,163,111,52,7,134,0,18,34
53383410,0,,,1679,836,843,308,165,143,1364,667,697,1113,553,560,1264,620,644,251,114,137,104,43,61,21,5,16,594,594,104,171,125,137,34,21,2,488,416,72,78,175,11,27,52
53383411,0,,,3600,1785,1815,454,224,230,3092,1529,1563,2172,1105,1067,2919,1438,1481,920,424,496,396,171,225,259,119,140,1500,1500,476,447,253,200,84,31,9,1001,847,154,126,633,66,152,186
53383412,0,,,2418,1192,1226,338,164,174,2063,1016,1047,1554,780,774,1959,960,999,509,236,273,213,92,121,133,66,67,998,998,307,274,194,153,53,16,1,680,598,82,98,357,37,89,100
53383413,0,,,694,305,389,71,39,32,623,266,357,346,174,172,596,252,344,277,92,185,206,55,151,4,2,2,209,206,45,54,50,36,16,3,2,159,131,28,18,102,1,30,25
53383414,0,,,146,72,74,13,7,6,133,65,68,88,44,44,126,62,64,45,21,24,22,9,13,0,0,0,59,59,15,20,10,12,0,1,1,43,37,6,4,29,0,8,9
53383415,0,,,663,323,340,84,42,42,574,277,297,325,168,157,552,263,289,249,109,140,181,73,108,3,0,3,220,219,50,73,42,28,16,7,3,168,133,35,24,117,11,18,31
53383416,0,,,285,141,144,40,21,19,245,120,125,162,79,83,224,112,112,83,41,42,52,25,27,0,0,0,94,94,14,29,20,15,9,2,5,79,59,20,9,56,0,8,18
53383417,0,,,347,168,179,36,16,20,311,152,159,194,102,92,300,145,155,117,50,67,61,24,37,1,0,1,125,125,23,41,26,21,7,5,2,102,69,33,12,75,3,7,23
53383418,0,,,172,75,97,22,6,16,149,69,80,83,39,44,147,67,80,66,30,36,31,13,18,2,1,1,60,60,10,16,17,11,2,3,1,50,33,17,8,39,0,5,7
53383419,0,,,172,84,88,31,13,18,141,71,70,111,56,55,134,67,67,30,15,15,10,3,7,0,0,0,61,61,10,19,16,8,5,2,1,51,45,6,10,21,0,4,5
53383420,0,,,309,145,164,30,13,17,279,132,147,221,111,110,264,126,138,58,21,37,19,5,14,2,0,2,121,121,28,32,34,21,5,1,0,93,89,4,9,42,0,15,11
53383421,0,,,1695,860,835,209,117,92,1471,737,734,1145,581,564,1381,694,687,326,156,170,142,57,85,94,46,48,694,694,221,179,142,90,47,10,5,465,401,64,55,226,33,56,62
53383422,0,,,2074,1032,1042,333,171,162,1722,852,870,1270,639,631,1630,809,821,452,213,239,194,85,109,41,16,25,844,844,261,228,138,157,49,8,3,575,509,66,84,303,47,73,112
53383423,0,,,2149,1127,1022,431,225,206,1682,881,801,1337,732,605,1580,825,755,345,149,196,168,61,107,37,21,16,913,912,390,167,123,165,49,15,3,517,472,45,122,214,122,68,65
53383424,0,,,257,100,157,14,11,3,243,89,154,92,46,46,231,85,146,151,43,108,126,31,95,0,0,0,54,52,5,19,12,8,6,1,1,47,37,10,3,34,1,4,9
53383425,0,,,613,302,311,107,56,51,499,245,254,376,195,181,475,229,246,123,50,73,62,18,44,4,1,3,234,234,60,62,44,48,16,3,1,172,140,32,23,85,6,20,23
53383426,0,,,39,16,23,7,2,5,32,14,18,20,8,12,32,14,18,12,6,6,7,3,4,0,0,0,14,14,3,5,3,1,0,1,1,11,9,2,1,9,0,3,2
53383427,0,,,798,409,389,99,60,39,696,347,349,498,261,237,647,319,328,198,86,112,111,48,63,3,1,2,282,282,54,92,49,43,32,6,6,222,177,45,26,131,2,19,39
53383428,0,,,563,273,290,77,36,41,483,235,248,339,170,169,438,214,224,144,65,79,58,22,36,3,2,1,194,194,30,58,46,31,21,6,2,162,129,33,16,100,2,20,26
53383429,0,,,838,428,410,102,61,41,730,362,368,483,245,238,688,336,352,247,117,130,125,53,72,5,1,4,289,289,43,87,68,52,28,8,3,243,187,56,23,168,1,22,42
