year,gdp,ISO3
1890,2230,KAZ
1890,1090,KEN
1890,1430,
1890,967,KHM
1890,827,KIR
1890,2600,
1890,1320,KOR
1890,2640,KWT
1890,1220,
1890,2560,LBN
1890,1770,LBR
1890,1660,LBY
1890,989,
1890,2310,LKA
1890,661,LSO
1890,2610,LTU
1890,5020,LUX
1890,1840,LVA
1890,1390,MAR
1890,6260,MCO
1890,1440,MDA
1890,882,MDG
1890,1160,MDV
1890,2180,MEX
1890,790,MHL
1890,1700,MKD
1890,928,MLI
1890,2050,MLT
1890,1380,MMR
1890,1690,MNE
1890,597,MNG
1890,560,MOZ
1890,668,MRT
1890,2220,MUS
1890,538,MWI
1890,1240,MYS
1890,2070,NAM
1890,896,NER
1890,1250,NGA
1890,2160,NIC
1890,7050,NLD
1890,3840,NOR
1890,1030,NPL
1890,1080,NRU
1890,8310,NZL
1890,527,OMN
1890,1380,PAK
1890,2450,PAN
1890,1170,PER
1890,1450,PHL
1890,1480,PLW
1890,965,PNG
1890,3060,POL
1890,1250,
1890,2500,PRT
1890,2610,PRY
1890,2130,
1890,2640,QAT
1890,845,ROU
1890,2370,RUS
1890,922,RWA
1890,1230,SAU
1890,803,SDN
1890,1040,SEN
1890,2650,SGP
1890,647,SLB
1890,1410,SLE
1890,1760,SLV
1890,2860,SMR
1890,1050,SOM
1890,2800,SRB
1890,827,SSD
1890,1270,STP
1890,3650,SUR
1890,3120,
1890,4180,SVN
1890,3620,SWE
1890,741,SWZ
1890,1160,SYC
1890,2330,SYR
1890,667,TCD
1890,1130,TGO
1890,1730,THA
1890,1230,TJK
1890,1710,TKM
1890,863,TLS
1890,1170,TON
1890,3000,TTO
1890,1630,TUN
1890,1800,TUR
1890,1270,TUV
1890,1440,TWN
1890,716,TZA
1890,930,UGA
1890,1460,UKR
1890,5030,URY
1890,9250,USA
1890,972,UZB
1890,1870,VCT
1890,3710,VEN
1890,1320,VNM
1890,1030,VUT
1890,2470,WSM
1890,1580,YEM
1890,2540,ZAF
1890,803,ZMB
1890,1300,ZWE
1891,755,AFG
1891,674,AGO
1891,738,ALB
1891,3990,AND
1891,2440,ARE
1891,5040,ARG
1891,1250,ARM
1891,1700,ATG
1891,10.3k,AUS
1891,5540,AUT
1891,1150,AZE
1891,701,BDI
1891,7510,BEL
1891,1430,BEN
1891,906,BFA
1891,938,BGD
1891,2470,BGR
1891,2020,BHR
1891,3240,BHS
1891,1870,BIH
1891,1500,BLR
1891,1300,BLZ
1891,1900,BOL
1891,1600,BRA
1891,2560,BRB
1891,2680,BRN
1891,1010,BTN
1891,569,BWA
1891,838,CAF
1891,5330,CAN
1891,6850,CHE
1891,4220,CHL
1891,1340,CHN
1891,811,
1891,906,CMR
1891,567,
1891,900,
1891,1580,COL
1891,787,COM
1891,775,CPV
1891,2460,CRI
1891,2340,CUB
1891,2260,CYP
1891,3610,CZE
1891,5300,DEU
1891,1510,DJI
1891,974,DMA
1891,5650,DNK
1891,936,DOM
1891,2010,DZA
1891,1270,ECU
1891,1960,EGY
1891,887,ERI
1891,3480,ESP
1891,2360,EST
1891,891,ETH
1891,2990,FIN
1891,1390,FJI
1891,5380,FRA
1891,761,
1891,649,GAB
1891,9410,GBR
1891,1170,GEO
1891,1050,GHA
1891,573,GIN
1891,1020,GMB
1891,633,GNB
1891,565,GNQ
1891,2730,GRC
1891,1800,GRD
1891,2220,GTM
1891,2730,GUY
1891,2370,
1891,1970,HND
1891,2680,HRV
1891,1490,HTI
1891,3300,HUN
1891,1460,IDN
1891,1170,IND
1891,4850,IRL
1891,1530,IRN
1891,1530,IRQ
1891,3090,ISL
1891,1490,ISR
1891,4180,ITA
1891,1230,JAM
1891,1840,JOR
1891,2430,JPN
1891,2040,KAZ
1891,1090,KEN
1891,1450,
1891,967,KHM
1891,829,KIR
1891,2610,
1891,1330,KOR
1891,2680,KWT
1891,1220,
1891,2580,LBN
1891,1780,LBR
1891,1670,LBY
1891,992,
1891,2290,LKA
1891,664,LSO
1891,2390,LTU
1891,5080,LUX
1891,1690,LVA
1891,1390,MAR
1891,6330,MCO
1891,1330,MDA
1891,886,MDG
1891,1160,MDV
1891,2230,MEX
1891,791,MHL
1891,1710,MKD
1891,929,MLI
1891,2070,MLT
1891,1390,MMR
1891,1690,MNE
1891,597,MNG
1891,561,MOZ
1891,671,MRT
1891,2240,MUS
1891,538,MWI
1891,1230,MYS
1891,2110,NAM
1891,900,NER
1891,1250,NGA
1891,2180,NIC
1891,6990,NLD
1891,3830,NOR
1891,1030,NPL
1891,1090,NRU
1891,8250,NZL
1891,531,OMN
1891,1250,PAK
1891,2480,PAN
1891,1250,PER
1891,1450,PHL
1891,1480,PLW
1891,967,PNG
1891,3100,POL
1891,1260,
1891,2430,PRT
1891,2640,PRY
1891,2160,
1891,2680,QAT
1891,858,ROU
1891,2160,RUS
1891,927,RWA
1891,1230,SAU
1891,804,SDN
1891,1050,SEN
1891,2680,SGP
1891,648,SLB
1891,1420,SLE
1891,1780,SLV
1891,2890,SMR
1891,1050,SOM
1891,2810,SRB
1891,828,SSD
1891,1270,STP
1891,3670,SUR
1891,3160,
1891,4210,SVN
1891,3810,SWE
1891,744,SWZ
1891,1180,SYC
1891,2360,SYR
1891,670,TCD
1891,1130,TGO
1891,1740,THA
1891,1120,TJK
1891,1570,TKM
1891,866,TLS
1891,1170,TON
1891,3020,TTO
1891,1650,TUN
1891,1810,TUR
1891,1270,TUV
1891,1450,TWN
1891,719,TZA
1891,934,UGA
1891,1460,UKR
1891,5100,URY
1891,9450,USA
1891,890,UZB
1891,1880,VCT
1891,3500,VEN
1891,1330,VNM
1891,1040,VUT
1891,2480,WSM
1891,1580,YEM
1891,2650,ZAF
1891,805,ZMB
1891,1300,ZWE
1892,765,AFG
1892,677,AGO
1892,741,ALB
1892,4030,AND
1892,2470,ARE
1892,5900,ARG
1892,1380,ARM
1892,1710,ATG
1892,8840,AUS
1892,5610,AUT
1892,1260,AZE
1892,701,BDI
1892,7610,BEL
1892,1440,BEN
1892,908,BFA
1892,1010,BGD
1892,2500,BGR
1892,2040,BHR
1892,3270,BHS
1892,1870,BIH
1892,1640,BLR
1892,1310,BLZ
1892,1930,BOL
1892,1390,BRA
1892,2580,BRB
1892,2690,BRN
1892,1010,BTN
1892,571,BWA
1892,842,CAF
1892,5240,CAN
1892,7310,CHE
1892,4170,CHL
1892,1340,CHN
1892,811,
1892,908,CMR
1892,569,
1892,904,
1892,1570,COL
1892,787,COM
1892,786,CPV
1892,2490,CRI
1892,2410,CUB
1892,2290,CYP
1892,3660,CZE
1892,5460,DEU
1892,1510,DJI
1892,981,DMA
1892,5750,DNK
1892,940,DOM
1892,2030,DZA
1892,1290,ECU
1892,1970,EGY
1892,890,ERI
1892,3770,ESP
1892,2580,EST
1892,891,ETH
1892,2830,FIN
1892,1390,FJI
1892,5520,FRA
1892,761,
1892,679,GAB
1892,9090,GBR
1892,1280,GEO
1892,1050,GHA
1892,575,GIN
1892,1020,GMB
1892,633,GNB
1892,573,GNQ
1892,2850,GRC
1892,1810,GRD
1892,2240,GTM
1892,2740,GUY
1892,2400,
1892,1990,HND
1892,2700,HRV
1892,1500,HTI
1892,3350,HUN
1892,1500,IDN
1892,1260,IND
1892,4900,IRL
1892,1540,IRN
1892,1540,IRQ
1892,3290,ISL
1892,1490,ISR
1892,4190,ITA
1892,1230,JAM
1892,1860,JOR
1892,2560,JPN
1892,2230,KAZ
1892,1100,KEN
1892,1460,
1892,969,KHM
1892,829,KIR
1892,2630,
1892,1340,KOR
1892,2720,KWT
1892,1230,
1892,2610,LBN
1892,1790,LBR
1892,1680,LBY
1892,995,
1892,2330,LKA
1892,667,LSO
1892,2620,LTU
1892,5140,LUX
1892,1850,LVA
1892,1400,MAR
1892,6410,MCO
1892,1450,MDA
1892,890,MDG
1892,1160,MDV
1892,2280,MEX
1892,791,MHL
1892,1720,MKD
1892,931,MLI
1892,2090,MLT
1892,1410,MMR
1892,1690,MNE
1892,597,MNG
1892,561,MOZ
1892,674,MRT
1892,2250,MUS
1892,538,MWI
1892,1210,MYS
1892,2140,NAM
1892,904,NER
1892,1260,NGA
1892,2190,NIC
1892,7120,NLD
1892,3810,NOR
1892,1040,NPL
1892,1090,NRU
1892,8410,NZL
1892,535,OMN
1892,1350,PAK
1892,2500,PAN
1892,1280,PER
1892,1450,PHL
1892,1490,PLW
1892,970,PNG
1892,3160,POL
1892,1270,
1892,2410,PRT
1892,2670,PRY
1892,2180,
1892,2720,QAT
1892,921,ROU
1892,2360,RUS
1892,930,RWA
1892,1240,SAU
1892,807,SDN
1892,1060,SEN
1892,2720,SGP
1892,651,SLB
1892,1430,SLE
1892,1790,SLV
1892,2910,SMR
1892,1050,SOM
1892,2820,SRB
1892,831,SSD
1892,1280,STP
1892,3700,SUR
1892,3210,
1892,4240,SVN
1892,3770,SWE
1892,745,SWZ
1892,1200,SYC
1892,2380,SYR
1892,674,TCD
1892,1140,TGO
1892,1750,THA
1892,1230,TJK
1892,1710,TKM
1892,867,TLS
1892,1180,TON
1892,3050,TTO
1892,1660,TUN
1892,1820,TUR
1892,1280,TUV
1892,1450,TWN
1892,721,TZA
1892,938,UGA
1892,1330,UKR
1892,5100,URY
1892,10.2k,USA
1892,974,UZB
1892,1890,VCT
1892,3150,VEN
1892,1350,VNM
1892,1040,VUT
1892,2490,WSM
1892,1590,YEM
1892,2580,ZAF
1892,807,ZMB
1892,1300,ZWE
1893,775,AFG
1893,680,AGO
1893,743,ALB
1893,4080,AND
1893,2510,ARE
1893,6120,ARG
1893,1560,ARM
1893,1720,ATG
1893,8200,AUS
1893,5590,AUT
1893,1430,AZE
1893,703,BDI
1893,7640,BEL
1893,1440,BEN
1893,910,BFA
1893,1030,BGD
1893,2450,BGR
1893,2070,BHR
1893,3290,BHS
1893,1880,BIH
1893,1860,BLR
1893,1320,BLZ
1893,1930,BOL
1893,1180,BRA
1893,2600,BRB
1893,2700,BRN
1893,1010,BTN
1893,573,BWA
1893,846,CAF
1893,5160,CAN
1893,7410,CHE
1893,4280,CHL
1893,1340,CHN
1893,811,
1893,910,CMR
1893,572,
1893,906,
1893,1560,COL
1893,789,COM
1893,798,CPV
1893,2520,CRI
1893,2400,CUB
1893,2320,CYP
1893,3710,CZE
1893,5670,DEU
1893,1520,DJI
1893,987,DMA
1893,5820,DNK
1893,946,DOM
1893,2050,DZA
1893,1320,ECU
1893,1990,EGY
1893,892,ERI
1893,3610,ESP
1893,2920,EST
1893,893,ETH
1893,2970,FIN
1893,1400,FJI
1893,5610,FRA
1893,762,
1893,710,GAB
1893,9000,GBR
1893,1450,GEO
1893,1060,GHA
1893,577,GIN
1893,1020,GMB
1893,634,GNB
1893,579,GNQ
1893,3030,GRC
1893,1820,GRD
1893,2260,GTM
1893,2760,GUY
1893,2440,
1893,2020,HND
1893,2720,HRV
1893,1520,HTI
1893,3390,HUN
1893,1530,IDN
1893,1290,IND
1893,4950,IRL
1893,1550,IRN
1893,1550,IRQ
1893,3510,ISL
1893,1500,ISR
1893,4250,ITA
1893,1240,JAM
1893,1870,JOR
1893,2540,JPN
1893,2530,KAZ
1893,1100,KEN
1893,1480,
1893,969,KHM
1893,830,KIR
1893,2650,
1893,1350,KOR
1893,2760,KWT
1893,1230,
1893,2630,LBN
1893,1800,LBR
1893,1690,LBY
1893,999,
1893,2330,LKA
1893,670,LSO
1893,2970,LTU
1893,5200,LUX
1893,2090,LVA
1893,1410,MAR
1893,6480,MCO
1893,1650,MDA
1893,895,MDG
1893,1160,MDV
1893,2330,MEX
1893,792,MHL
1893,1730,MKD
1893,932,MLI
1893,2100,MLT
1893,1420,MMR
1893,1690,MNE
1893,597,MNG
1893,562,MOZ
1893,677,MRT
1893,2260,MUS
1893,538,MWI
1893,1200,MYS
1893,2170,NAM
1893,909,NER
1893,1260,NGA
1893,2210,NIC
1893,6970,NLD
1893,3910,NOR
1893,1050,NPL
1893,1100,NRU
1893,8380,NZL
1893,540,OMN
1893,1380,PAK
1893,2530,PAN
1893,1200,PER
1893,1460,PHL
1893,1500,PLW
1893,974,PNG
1893,3210,POL
1893,1280,
1893,2440,PRT
1893,2710,PRY
1893,2210,
1893,2760,QAT
1893,881,ROU
1893,2670,RUS
1893,935,RWA
1893,1240,SAU
1893,808,SDN
1893,1060,SEN
1893,2760,SGP
1893,654,SLB
1893,1430,SLE
1893,1810,SLV
1893,2930,SMR
1893,1050,SOM
1893,2830,SRB
1893,832,SSD
1893,1280,STP
1893,3720,SUR
1893,3250,
1893,4270,SVN
1893,3860,SWE
1893,746,SWZ
1893,1220,SYC
1893,2400,SYR
1893,677,TCD
1893,1140,TGO
1893,1750,THA
1893,1400,TJK
1893,1940,TKM
1893,869,TLS
1893,1180,TON
1893,3070,TTO
1893,1670,TUN
1893,1830,TUR
1893,1280,TUV
1893,1460,TWN
1893,723,TZA
1893,944,UGA
1893,1460,UKR
1893,5370,URY
1893,9480,USA
1893,1110,UZB
1893,1910,VCT
1893,3150,VEN
1893,1360,VNM
1893,1040,VUT
1893,2500,WSM
1893,1590,YEM
1893,2560,ZAF
1893,809,ZMB
1893,1310,ZWE
1894,784,AFG
1894,683,AGO
1894,745,ALB
1894,4130,AND
1894,2550,ARE
1894,6890,ARG
1894,1780,ARM
1894,1730,ATG
1894,8330,AUS
1894,5850,AUT
1894,1620,AZE
1894,703,BDI
1894,7670,BEL
1894,1450,BEN
1894,912,BFA
1894,1050,BGD
1894,2410,BGR
1894,2090,BHR
1894,3310,BHS
1894,1880,BIH
1894,2110,BLR
1894,1330,BLZ
1894,2010,BOL
1894,1180,BRA
1894,2620,BRB
1894,2700,BRN
1894,1010,BTN
1894,575,BWA
1894,850,CAF
1894,5350,CAN
1894,7410,CHE
1894,4130,CHL
1894,1340,CHN
1894,811,
1894,912,CMR
1894,574,
1894,909,
1894,1560,COL
1894,790,COM
1894,810,CPV
1894,2540,CRI
1894,2390,CUB
1894,2350,CYP
1894,3770,CZE
1894,5750,DEU
1894,1520,DJI
1894,994,DMA
1894,5880,DNK
1894,951,DOM
1894,2080,DZA
1894,1350,ECU
1894,2000,EGY
1894,894,ERI
1894,3650,ESP
1894,3320,EST
1894,893,ETH
1894,3090,FIN
1894,1400,FJI
1894,5810,FRA
1894,762,
1894,741,GAB
1894,9510,GBR
1894,1650,GEO
1894,1060,GHA
1894,579,GIN
1894,1020,GMB
1894,635,GNB
1894,587,GNQ
1894,3100,GRC
1894,1830,GRD
1894,2270,GTM
1894,2780,GUY
1894,2480,
1894,2050,HND
1894,2740,HRV
1894,1530,HTI
1894,3440,HUN
1894,1530,IDN
1894,1310,IND
1894,5000,IRL
1894,1560,IRN
1894,1560,IRQ
1894,3550,ISL
1894,1510,ISR
1894,4280,ITA
1894,1250,JAM
1894,1890,JOR
1894,2800,JPN
1894,2880,KAZ
1894,1100,KEN
1894,1500,
1894,971,KHM
1894,831,KIR
1894,2670,
1894,1360,KOR
1894,2800,KWT
1894,1230,
1894,2660,LBN
1894,1810,LBR
1894,1700,LBY
1894,1000,
1894,2310,LKA
1894,673,LSO
1894,3380,LTU
1894,5260,LUX
1894,2380,LVA
1894,1420,MAR
1894,6560,MCO
1894,1870,MDA
1894,899,MDG
1894,1160,MDV
1894,2380,MEX
1894,792,MHL
1894,1750,MKD
1894,933,MLI
1894,2120,MLT
1894,1440,MMR
1894,1700,MNE
1894,597,MNG
1894,563,MOZ
1894,680,MRT
1894,2280,MUS
1894,538,MWI
1894,1190,MYS
1894,2200,NAM
1894,913,NER
1894,1260,NGA
1894,2220,NIC
1894,7280,NLD
1894,4070,NOR
1894,1050,NPL
1894,1100,NRU
1894,7920,NZL
1894,544,OMN
1894,1400,PAK
1894,2560,PAN
1894,1100,PER
1894,1460,PHL
1894,1500,PLW
1894,977,PNG
1894,3250,POL
1894,1290,
1894,2390,PRT
1894,2740,PRY
1894,2230,
1894,2800,QAT
1894,932,ROU
1894,3020,RUS
1894,941,RWA
1894,1250,SAU
1894,810,SDN
1894,1070,SEN
1894,2800,SGP
1894,655,SLB
1894,1440,SLE
1894,1820,SLV
1894,2950,SMR
1894,1050,SOM
1894,2840,SRB
1894,834,SSD
1894,1280,STP
1894,3750,SUR
1894,3300,
1894,4300,SVN
1894,3870,SWE
1894,748,SWZ
1894,1250,SYC
1894,2420,SYR
1894,680,TCD
1894,1150,TGO
1894,1760,THA
1894,1590,TJK
1894,2200,TKM
1894,870,TLS
1894,1190,TON
1894,3090,TTO
1894,1690,TUN
1894,1840,TUR
1894,1290,TUV
1894,1460,TWN
1894,724,TZA
1894,948,UGA
1894,1650,UKR
1894,5770,URY
1894,9030,USA
1894,1260,UZB
1894,1920,VCT
1894,3100,VEN
1894,1370,VNM
1894,1050,VUT
1894,2510,WSM
1894,1600,YEM
1894,2480,ZAF
1894,811,ZMB
1894,1310,ZWE
1895,794,AFG
1895,686,AGO
1895,747,ALB
1895,4180,AND
1895,2580,ARE
1895,7470,ARG
1895,1650,ARM
1895,1750,ATG
1895,7710,AUS
1895,5950,AUT
1895,1500,AZE
1895,703,BDI
1895,7770,BEL
1895,1460,BEN
1895,915,BFA
1895,1020,BGD
1895,2360,BGR
1895,2110,BHR
1895,3330,BHS
1895,1890,BIH
1895,1950,BLR
1895,1340,BLZ
1895,2010,BOL
1895,1400,BRA
1895,2630,BRB
1895,2710,BRN
1895,1020,BTN
1895,576,BWA
1895,855,CAF
1895,5240,CAN
1895,7820,CHE
1895,4590,CHL
1895,1340,CHN
1895,812,
1895,915,CMR
1895,576,
1895,911,
1895,1550,COL
1895,791,COM
1895,822,CPV
1895,2570,CRI
1895,2390,CUB
1895,2370,CYP
1895,3820,CZE
1895,5940,DEU
1895,1530,DJI
1895,1000,DMA
1895,6130,DNK
1895,957,DOM
1895,2100,DZA
1895,1370,ECU
1895,2020,EGY
1895,897,ERI
1895,3590,ESP
1895,3080,EST
1895,893,ETH
1895,3300,FIN
1895,1410,FJI
1895,5680,FRA
1895,762,
1895,771,GAB
1895,9710,GBR
1895,1520,GEO
1895,1070,GHA
1895,582,GIN
1895,1020,GMB
1895,635,GNB
1895,593,GNQ
1895,2980,GRC
1895,1830,GRD
1895,2290,GTM
1895,2800,GUY
1895,2510,
1895,2070,HND
1895,2760,HRV
1895,1540,HTI
1895,3480,HUN
1895,1520,IDN
1895,1280,IND
1895,5050,IRL
1895,1570,IRN
1895,1570,IRQ
1895,3470,ISL
1895,1520,ISR
1895,4310,ITA
1895,1250,JAM
1895,1910,JOR
1895,2810,JPN
1895,2660,KAZ
1895,1110,KEN
1895,1510,
1895,973,KHM
1895,831,KIR
1895,2690,
1895,1370,KOR
1895,2840,KWT
1895,1240,
1895,2690,LBN
1895,1820,LBR
1895,1710,LBY
1895,1010,
1895,2400,LKA
1895,677,LSO
1895,3130,LTU
1895,5320,LUX
1895,2200,LVA
1895,1430,MAR
1895,6640,MCO
1895,1740,MDA
1895,904,MDG
1895,1160,MDV
1895,2440,MEX
1895,792,MHL
1895,1760,MKD
1895,935,MLI
1895,2140,MLT
1895,1450,MMR
1895,1700,MNE
1895,597,MNG
1895,563,MOZ
1895,684,MRT
1895,2290,MUS
1895,538,MWI
1895,1180,MYS
1895,2230,NAM
1895,919,NER
1895,1260,NGA
1895,2240,NIC
1895,7230,NLD
1895,4240,NOR
1895,1060,NPL
1895,1110,NRU
1895,8060,NZL
1895,548,OMN
1895,1360,PAK
1895,2590,PAN
1895,1160,PER
1895,1460,PHL
1895,1510,PLW
1895,981,PNG
1895,3280,POL
1895,1300,
1895,2470,PRT
1895,2780,PRY
1895,2260,
1895,2840,QAT
1895,916,ROU
1895,2790,RUS
1895,944,RWA
1895,1250,SAU
1895,812,SDN
1895,1070,SEN
1895,2850,SGP
1895,658,SLB
1895,1450,SLE
1895,1840,SLV
1895,2970,SMR
1895,1050,SOM
1895,2850,SRB
1895,837,SSD
1895,1280,STP
1895,3770,SUR
1895,3350,
1895,4330,SVN
1895,4060,SWE
1895,749,SWZ
1895,1270,SYC
1895,2440,SYR
1895,683,TCD
1895,1150,TGO
1895,1760,THA
1895,1470,TJK
1895,2030,TKM
1895,872,TLS
1895,1190,TON
1895,3110,TTO
1895,1700,TUN
1895,1850,TUR
1895,1290,TUV
1895,1470,TWN
1895,726,TZA
1895,952,UGA
1895,1870,UKR
1895,5640,URY
1895,9940,USA
1895,1160,UZB
1895,1930,VCT
1895,3360,VEN
1895,1380,VNM
1895,1050,VUT
1895,2510,WSM
1895,1600,YEM
1895,2860,ZAF
1895,813,ZMB
1895,1310,ZWE
1896,804,AFG
1896,689,AGO
1896,749,ALB
1896,4230,AND
1896,2620,ARE
1896,7930,ARG
1896,1820,ARM
1896,1760,ATG
1896,8150,AUS
1896,5970,AUT
1896,1650,AZE
1896,704,BDI
1896,7850,BEL
1896,1470,BEN
1896,917,BFA
1896,945,BGD
1896,2310,BGR
1896,2140,BHR
1896,3360,BHS
1896,1900,BIH
1896,2150,BLR
1896,1340,BLZ
1896,1880,BOL
1896,1270,BRA
1896,2650,BRB
1896,2720,BRN
1896,1020,BTN
1896,578,BWA
1896,859,CAF
1896,5060,CAN
1896,8280,CHE
1896,4690,CHL
1896,1340,CHN
1896,812,
1896,917,CMR
1896,578,
1896,914,
1896,1540,COL
1896,791,COM
1896,834,CPV
1896,2600,CRI
1896,2380,CUB
1896,2400,CYP
1896,3870,CZE
1896,6060,DEU
1896,1530,DJI
1896,1010,DMA
1896,6270,DNK
1896,961,DOM
1896,2120,DZA
1896,1400,ECU
1896,2030,EGY
1896,899,ERI
1896,3230,ESP
1896,3390,EST
1896,893,ETH
1896,3470,FIN
1896,1410,FJI
1896,5940,FRA
1896,763,
1896,802,GAB
1896,10k,GBR
1896,1670,GEO
1896,1030,GHA
1896,584,GIN
1896,1020,GMB
1896,635,GNB
1896,600,GNQ
1896,3270,GRC
1896,1840,GRD
1896,2310,GTM
1896,2820,GUY
1896,2550,
1896,2100,HND
1896,2780,HRV
1896,1550,HTI
1896,3530,HUN
1896,1520,IDN
1896,1180,IND
1896,5100,IRL
1896,1580,IRN
1896,1580,IRQ
1896,3540,ISL
1896,1530,ISR
1896,4380,ITA
1896,1260,JAM
1896,1920,JOR
1896,2640,JPN
1896,2930,KAZ
1896,1110,KEN
1896,1530,
1896,976,KHM
1896,833,KIR
1896,2700,
1896,1380,KOR
1896,2880,KWT
1896,1240,
1896,2710,LBN
1896,1830,LBR
1896,1720,LBY
1896,1010,
1896,2410,LKA
1896,680,LSO
1896,3440,LTU
1896,5380,LUX
1896,2430,LVA
1896,1430,MAR
1896,6710,MCO
1896,1910,MDA
1896,908,MDG
1896,1160,MDV
1896,2480,MEX
1896,794,MHL
1896,1770,MKD
1896,936,MLI
1896,2160,MLT
1896,1470,MMR
1896,1700,MNE
1896,597,MNG
1896,564,MOZ
1896,687,MRT
1896,2300,MUS
1896,538,MWI
1896,1170,MYS
1896,2270,NAM
1896,923,NER
1896,1260,NGA
1896,2250,NIC
1896,7440,NLD
1896,4300,NOR
1896,1070,NPL
1896,1110,NRU
1896,8820,NZL
1896,553,OMN
1896,1260,PAK
1896,2620,PAN
1896,1270,PER
1896,1470,PHL
1896,1510,PLW
1896,984,PNG
1896,3350,POL
1896,1310,
1896,2490,PRT
1896,2810,PRY
1896,2290,
1896,2880,QAT
1896,929,ROU
1896,3070,RUS
1896,949,RWA
1896,1250,SAU
1896,814,SDN
1896,1080,SEN
1896,2890,SGP
1896,661,SLB
1896,1450,SLE
1896,1850,SLV
1896,2990,SMR
1896,1050,SOM
1896,2860,SRB
1896,838,SSD
1896,1290,STP
1896,3800,SUR
1896,3390,
1896,4360,SVN
1896,4170,SWE
1896,751,SWZ
1896,1300,SYC
1896,2460,SYR
1896,686,TCD
1896,1150,TGO
1896,1770,THA
1896,1620,TJK
1896,2230,TKM
1896,874,TLS
1896,1190,TON
1896,3140,TTO
1896,1710,TUN
1896,1860,TUR
1896,1290,TUV
1896,1470,TWN
1896,728,TZA
1896,957,UGA
1896,1730,UKR
1896,5710,URY
1896,9560,USA
1896,1280,UZB
1896,1950,VCT
1896,2960,VEN
1896,1390,VNM
1896,1050,VUT
1896,2520,WSM
1896,1610,YEM
1896,2990,ZAF
1896,815,ZMB
1896,1310,ZWE
1897,814,AFG
1897,692,AGO
1897,751,ALB
1897,4280,AND
1897,2660,ARE
1897,6250,ARG
1897,1800,ARM
1897,1770,ATG
1897,7560,AUS
1897,6040,AUT
1897,1620,AZE
1897,704,BDI
1897,7930,BEL
1897,1470,BEN
1897,919,BFA
1897,1120,BGD
1897,2270,BGR
1897,2160,BHR
1897,3380,BHS
1897,1900,BIH
1897,2110,BLR
1897,1350,BLZ
1897,1920,BOL
1897,1250,BRA
1897,2670,BRB
1897,2730,BRN
1897,1020,BTN
1897,580,BWA
1897,863,CAF
1897,5560,CAN
1897,8660,CHE
1897,4450,CHL
1897,1350,CHN
1897,812,
1897,919,CMR
1897,581,
1897,916,
1897,1530,COL
1897,792,COM
1897,848,CPV
1897,2630,CRI
1897,2370,CUB
1897,2430,CYP
1897,3930,CZE
1897,6140,DEU
1897,1540,DJI
1897,1010,DMA
1897,6330,DNK
1897,967,DOM
1897,2150,DZA
1897,1430,ECU
1897,2050,EGY
1897,901,ERI
1897,3430,ESP
1897,3330,EST
1897,893,ETH
1897,3590,FIN
1897,1420,FJI
1897,5840,FRA
1897,763,
1897,833,GAB
1897,10k,GBR
1897,1640,GEO
1897,1040,GHA
1897,586,GIN
1897,1020,GMB
1897,636,GNB
1897,606,GNQ
1897,2780,GRC
1897,1850,GRD
1897,2330,GTM
1897,2840,GUY
1897,2590,
1897,2130,HND
1897,2800,HRV
1897,1560,HTI
1897,3580,HUN
1897,1520,IDN
1897,1390,IND
1897,5150,IRL
1897,1590,IRN
1897,1590,IRQ
1897,3520,ISL
1897,1540,ISR
1897,4380,ITA
1897,1270,JAM
1897,1940,JOR
1897,2640,JPN
1897,2890,KAZ
1897,1110,KEN
1897,1550,
1897,976,KHM
1897,833,KIR
1897,2720,
1897,1390,KOR
1897,2920,KWT
1897,1240,
1897,2740,LBN
1897,1840,LBR
1897,1730,LBY
1897,1010,
1897,2490,LKA
1897,683,LSO
1897,3390,LTU
1897,5450,LUX
1897,2390,LVA
1897,1440,MAR
1897,6790,MCO
1897,1880,MDA
1897,912,MDG
1897,1160,MDV
1897,2610,MEX
1897,794,MHL
1897,1780,MKD
1897,937,MLI
1897,2180,MLT
1897,1480,MMR
1897,1700,MNE
1897,597,MNG
1897,565,MOZ
1897,690,MRT
1897,2320,MUS
1897,538,MWI
1897,1160,MYS
1897,2300,NAM
1897,927,NER
1897,1260,NGA
1897,2270,NIC
1897,7520,NLD
1897,4470,NOR
1897,1080,NPL
1897,1120,NRU
1897,8740,NZL
1897,557,OMN
1897,1480,PAK
1897,2670,PAN
1897,1370,PER
1897,1470,PHL
1897,1520,PLW
1897,987,PNG
1897,3440,POL
1897,1320,
1897,2610,PRT
1897,2850,PRY
1897,2310,
1897,2920,QAT
1897,764,ROU
1897,3010,RUS
1897,953,RWA
1897,1260,SAU
1897,816,SDN
1897,1090,SEN
1897,2930,SGP
1897,662,SLB
1897,1460,SLE
1897,1870,SLV
1897,3020,SMR
1897,1060,SOM
1897,2870,SRB
1897,840,SSD
1897,1290,STP
1897,3830,SUR
1897,3440,
1897,4390,SVN
1897,4330,SWE
1897,752,SWZ
1897,1320,SYC
1897,2490,SYR
1897,690,TCD
1897,1160,TGO
1897,1770,THA
1897,1590,TJK
1897,2190,TKM
1897,876,TLS
1897,1200,TON
1897,3160,TTO
1897,1730,TUN
1897,1870,TUR
1897,1300,TUV
1897,1480,TWN
1897,730,TZA
1897,962,UGA
1897,1900,UKR
1897,5510,URY
1897,10.3k,USA
1897,1260,UZB
1897,1960,VCT
