year,life span,ISO3
2053,80.3,ARM
2053,80.6,ATG
2053,87.0,AUS
2053,86.8,AUT
2053,74.7,AZE
2053,72.8,BDI
2053,85.9,BEL
2053,71.8,BEN
2053,70.9,BFA
2053,82.0,BGD
2053,77.7,BGR
2053,81.3,BHR
2053,77.3,BHS
2053,82.0,BIH
2053,78.7,BLR
2053,79.4,BLZ
2053,78.5,BOL
2053,82.1,BRA
2053,80.7,BRB
2053,78.8,BRN
2053,80.0,BTN
2053,66.0,BWA
2053,61.1,CAF
2053,86.5,CAN
2053,88.0,CHE
2053,85.5,CHL
2053,83.1,CHN
2053,71.7,
2053,72.0,CMR
2053,72.8,
2053,70.8,
2053,86.0,COL
2053,74.4,COM
2053,79.2,CPV
2053,85.3,CRI
2053,83.8,CUB
2053,85.5,CYP
2053,84.2,CZE
2053,85.8,DEU
2053,73.3,DJI
2053,,DMA
2053,85.7,DNK
2053,78.5,DOM
2053,81.7,DZA
2053,82.5,ECU
2053,75.9,EGY
2053,71.2,ERI
2053,87.1,ESP
2053,82.6,EST
2053,77.2,ETH
2053,86.3,FIN
2053,73.0,FJI
2053,87.1,FRA
2053,67.4,
2053,72.8,GAB
2053,85.6,GBR
2053,78.2,GEO
2053,73.0,GHA
2053,68.7,GIN
2053,74.7,GMB
2053,69.5,GNB
2053,74.9,GNQ
2053,85.2,GRC
2053,77.7,GRD
2053,78.9,GTM
2053,70.9,GUY
2053,88.8,
2053,77.3,HND
2053,83.8,HRV
2053,70.7,HTI
2053,81.3,HUN
2053,76.9,IDN
2053,76.6,IND
2053,86.4,IRL
2053,83.5,IRN
2053,77.7,IRQ
2053,88.3,ISL
2053,87.2,ISR
2053,87.2,ITA
2053,80.4,JAM
2053,83.0,JOR
2053,88.8,JPN
2053,76.3,KAZ
2053,72.8,KEN
2053,78.3,
2053,75.6,KHM
2053,66.3,KIR
2053,,
2053,87.3,KOR
2053,85.7,KWT
2053,75.9,
2053,81.7,LBN
2053,72.8,LBR
2053,81.0,LBY
2053,79.5,
2053,82.8,LKA
2053,62.1,LSO
2053,81.4,LTU
2053,87.4,LUX
2053,80.6,LVA
2053,79.3,MAR
2053,,MCO
2053,78.8,MDA
2053,73.1,MDG
2053,85.8,MDV
2053,81.2,MEX
2053,,MHL
2053,78.8,MKD
2053,70.0,MLI
2053,86.9,MLT
2053,74.9,MMR
2053,80.6,MNE
2053,73.9,MNG
2053,67.8,MOZ
2053,76.2,MRT
2053,80.6,MUS
2053,74.3,MWI
2053,79.8,MYS
2053,73.1,NAM
2053,70.8,NER
2053,74.9,NGA
2053,81.9,NIC
2053,86.0,NLD
2053,87.2,NOR
2053,77.8,NPL
2053,,NRU
2053,86.1,NZL
2053,79.8,OMN
2053,70.3,PAK
2053,85.6,PAN
2053,87.0,PER
2053,76.3,PHL
2053,,PLW
2053,69.9,PNG
2053,83.1,POL
2053,78.9,
2053,86.2,PRT
2053,80.6,PRY
2053,79.9,
2053,80.9,QAT
2053,80.3,ROU
2053,77.8,RUS
2053,76.0,RWA
2053,79.5,SAU
2053,77.2,SDN
2053,75.1,SEN
2053,89.0,SGP
2053,62.6,SLB
2053,73.0,SLE
2053,82.3,SLV
2053,,SMR
2053,66.5,SOM
2053,80.3,SRB
2053,71.7,SSD
2053,76.5,STP
2053,77.2,SUR
2053,82.4,
2053,85.9,SVN
2053,87.0,SWE
2053,66.0,SWZ
2053,78.4,SYC
2053,82.7,SYR
2053,69.7,TCD
2053,72.7,TGO
2053,84.2,THA
2053,75.0,TJK
2053,75.0,TKM
2053,76.0,TLS
2053,76.8,TON
2053,79.3,TTO
2053,83.5,TUN
2053,84.9,TUR
2053,,TUV
2053,85.2,TWN
2053,74.8,TZA
2053,74.5,UGA
2053,78.6,UKR
2053,82.5,URY
2053,83.9,USA
2053,71.9,UZB
2053,77.3,VCT
2053,80.6,VEN
2053,79.3,VNM
2053,69.5,VUT
2053,74.7,WSM
2053,72.5,YEM
2053,71.3,ZAF
2053,70.2,ZMB
2053,68.1,ZWE
2054,70.6,AFG
2054,73.8,AGO
2054,83.4,ALB
2054,,AND
2054,78.5,ARE
2054,81.7,ARG
2054,80.5,ARM
2054,80.7,ATG
2054,87.1,AUS
2054,86.9,AUT
2054,74.9,AZE
2054,73.0,BDI
2054,86.0,BEL
2054,71.9,BEN
2054,71.0,BFA
2054,82.2,BGD
2054,77.8,BGR
2054,81.5,BHR
2054,77.4,BHS
2054,82.1,BIH
2054,78.8,BLR
2054,79.5,BLZ
2054,78.7,BOL
2054,82.3,BRA
2054,80.8,BRB
2054,79.0,BRN
2054,80.1,BTN
2054,66.1,BWA
2054,61.3,CAF
2054,86.7,CAN
2054,88.1,CHE
2054,85.7,CHL
2054,83.2,CHN
2054,71.9,
2054,72.2,CMR
2054,73.0,
2054,71.0,
2054,86.1,COL
2054,74.5,COM
2054,79.4,CPV
2054,85.5,CRI
2054,83.9,CUB
2054,85.6,CYP
2054,84.3,CZE
2054,85.9,DEU
2054,73.4,DJI
2054,,DMA
2054,85.8,DNK
2054,78.7,DOM
2054,81.8,DZA
2054,82.6,ECU
2054,76.0,EGY
2054,71.4,ERI
2054,87.2,ESP
2054,82.8,EST
2054,77.4,ETH
2054,86.4,FIN
2054,73.1,FJI
2054,87.2,FRA
2054,67.5,
2054,73.0,GAB
2054,85.7,GBR
2054,78.3,GEO
2054,73.1,GHA
2054,68.9,GIN
2054,74.8,GMB
2054,69.7,GNB
2054,75.1,GNQ
2054,85.3,GRC
2054,77.9,GRD
2054,79.0,GTM
2054,71.0,GUY
2054,89.0,
2054,77.5,HND
2054,83.9,HRV
2054,70.9,HTI
2054,81.5,HUN
2054,77.0,IDN
2054,76.8,IND
2054,86.5,IRL
2054,83.7,IRN
2054,77.8,IRQ
2054,88.4,ISL
2054,87.3,ISR
2054,87.3,ITA
2054,80.6,JAM
2054,83.1,JOR
2054,88.9,JPN
2054,76.5,KAZ
2054,73.0,KEN
2054,78.4,
2054,75.7,KHM
2054,66.5,KIR
2054,,
2054,87.4,KOR
2054,85.9,KWT
2054,76.0,
2054,81.8,LBN
2054,73.0,LBR
2054,81.2,LBY
2054,79.6,
2054,83.0,LKA
2054,62.3,LSO
2054,81.5,LTU
2054,87.5,LUX
2054,80.8,LVA
2054,79.4,MAR
2054,,MCO
2054,78.9,MDA
2054,73.3,MDG
2054,86.0,MDV
2054,81.4,MEX
2054,,MHL
2054,79.0,MKD
2054,70.1,MLI
2054,87.0,MLT
2054,75.0,MMR
2054,80.7,MNE
2054,74.1,MNG
2054,68.0,MOZ
2054,76.3,MRT
2054,80.8,MUS
2054,74.5,MWI
2054,79.9,MYS
2054,73.2,NAM
2054,70.9,NER
2054,75.1,NGA
2054,82.0,NIC
2054,86.1,NLD
2054,87.3,NOR
2054,78.0,NPL
2054,,NRU
2054,86.2,NZL
2054,79.9,OMN
2054,70.4,PAK
2054,85.7,PAN
2054,87.1,PER
2054,76.5,PHL
2054,,PLW
2054,70.0,PNG
2054,83.2,POL
2054,79.1,
2054,86.3,PRT
2054,80.7,PRY
2054,80.0,
2054,81.0,QAT
2054,80.4,ROU
2054,78.0,RUS
2054,76.2,RWA
2054,79.6,SAU
2054,77.3,SDN
2054,75.3,SEN
2054,89.1,SGP
2054,62.7,SLB
2054,73.3,SLE
2054,82.5,SLV
2054,,SMR
2054,66.7,SOM
2054,80.5,SRB
2054,71.8,SSD
2054,76.7,STP
2054,77.3,SUR
2054,82.5,
2054,86.0,SVN
2054,87.2,SWE
2054,66.1,SWZ
2054,78.5,SYC
2054,82.8,SYR
2054,69.9,TCD
2054,72.9,TGO
2054,84.4,THA
2054,75.1,TJK
2054,75.1,TKM
2054,76.2,TLS
2054,77.0,TON
2054,79.4,TTO
2054,83.6,TUN
2054,85.1,TUR
2054,,TUV
2054,85.3,TWN
2054,75.0,TZA
2054,74.7,UGA
2054,78.7,UKR
2054,82.6,URY
2054,84.0,USA
2054,72.0,UZB
2054,77.4,VCT
2054,80.7,VEN
2054,79.4,VNM
2054,69.7,VUT
2054,74.8,WSM
2054,72.7,YEM
2054,71.4,ZAF
2054,70.4,ZMB
2054,68.3,ZWE
2055,70.7,AFG
2055,73.9,AGO
2055,83.5,ALB
2055,,AND
2055,78.6,ARE
2055,81.9,ARG
2055,80.6,ARM
2055,80.8,ATG
2055,87.2,AUS
2055,87.0,AUT
2055,75.0,AZE
2055,73.2,BDI
2055,86.2,BEL
2055,72.1,BEN
2055,71.2,BFA
2055,82.4,BGD
2055,78.0,BGR
2055,81.6,BHR
2055,77.5,BHS
2055,82.3,BIH
2055,79.0,BLR
2055,79.6,BLZ
2055,78.8,BOL
2055,82.4,BRA
2055,80.9,BRB
2055,79.1,BRN
2055,80.3,BTN
2055,66.2,BWA
2055,61.5,CAF
2055,86.8,CAN
2055,88.3,CHE
2055,85.8,CHL
2055,83.4,CHN
2055,72.0,
2055,72.4,CMR
2055,73.2,
2055,71.1,
2055,86.3,COL
2055,74.7,COM
2055,79.5,CPV
2055,85.6,CRI
2055,84.0,CUB
2055,85.7,CYP
2055,84.5,CZE
2055,86.0,DEU
2055,73.5,DJI
2055,,DMA
2055,86.0,DNK
2055,78.8,DOM
2055,81.9,DZA
2055,82.8,ECU
2055,76.2,EGY
2055,71.5,ERI
2055,87.4,ESP
2055,82.9,EST
2055,77.6,ETH
2055,86.5,FIN
2055,73.3,FJI
2055,87.3,FRA
2055,67.6,
2055,73.1,GAB
2055,85.8,GBR
2055,78.5,GEO
2055,73.3,GHA
2055,69.0,GIN
2055,75.0,GMB
2055,69.8,GNB
2055,75.2,GNQ
2055,85.4,GRC
2055,78.0,GRD
2055,79.2,GTM
2055,71.1,GUY
2055,89.1,
2055,77.6,HND
2055,84.1,HRV
2055,71.0,HTI
2055,81.6,HUN
2055,77.2,IDN
2055,76.9,IND
2055,86.7,IRL
2055,83.8,IRN
2055,77.9,IRQ
2055,88.5,ISL
2055,87.4,ISR
2055,87.5,ITA
2055,80.7,JAM
2055,83.3,JOR
2055,89.0,JPN
2055,76.6,KAZ
2055,73.1,KEN
2055,78.6,
2055,75.8,KHM
2055,66.6,KIR
2055,,
2055,87.5,KOR
2055,86.0,KWT
2055,76.2,
2055,81.9,LBN
2055,73.1,LBR
2055,81.3,LBY
2055,79.8,
2055,83.2,LKA
2055,62.5,LSO
2055,81.6,LTU
2055,87.6,LUX
2055,80.9,LVA
2055,79.6,MAR
2055,,MCO
2055,79.1,MDA
2055,73.5,MDG
2055,86.1,MDV
2055,81.5,MEX
2055,,MHL
2055,79.1,MKD
2055,70.3,MLI
2055,87.1,MLT
2055,75.2,MMR
2055,80.8,MNE
2055,74.2,MNG
2055,68.1,MOZ
2055,76.4,MRT
2055,80.9,MUS
2055,74.7,MWI
2055,80.0,MYS
2055,73.4,NAM
2055,71.1,NER
2055,75.3,NGA
2055,82.2,NIC
2055,86.2,NLD
2055,87.4,NOR
2055,78.1,NPL
2055,,NRU
2055,86.3,NZL
2055,80.0,OMN
2055,70.5,PAK
2055,85.8,PAN
2055,87.3,PER
2055,76.6,PHL
2055,,PLW
2055,70.2,PNG
2055,83.3,POL
2055,79.3,
2055,86.4,PRT
2055,80.9,PRY
2055,80.2,
2055,81.1,QAT
2055,80.5,ROU
2055,78.1,RUS
2055,76.3,RWA
2055,79.8,SAU
2055,77.5,SDN
2055,75.4,SEN
2055,89.2,SGP
2055,62.8,SLB
2055,73.5,SLE
2055,82.7,SLV
2055,,SMR
2055,66.9,SOM
2055,80.6,SRB
2055,72.0,SSD
2055,76.8,STP
2055,77.5,SUR
2055,82.7,
2055,86.1,SVN
2055,87.3,SWE
2055,66.3,SWZ
2055,78.7,SYC
2055,83.0,SYR
2055,70.1,TCD
2055,73.0,TGO
2055,84.5,THA
2055,75.3,TJK
2055,75.2,TKM
2055,76.3,TLS
2055,77.1,TON
2055,79.5,TTO
2055,83.8,TUN
2055,85.2,TUR
2055,,TUV
2055,85.5,TWN
2055,75.2,TZA
2055,74.9,UGA
2055,78.8,UKR
2055,82.7,URY
2055,84.2,USA
2055,72.1,UZB
2055,77.6,VCT
2055,80.9,VEN
2055,79.5,VNM
2055,69.8,VUT
2055,75.0,WSM
2055,72.8,YEM
2055,71.5,ZAF
2055,70.5,ZMB
2055,68.4,ZWE
2056,70.9,AFG
2056,74.1,AGO
2056,83.7,ALB
2056,,AND
2056,78.7,ARE
2056,82.0,ARG
2056,80.7,ARM
2056,81.0,ATG
2056,87.3,AUS
2056,87.1,AUT
2056,75.1,AZE
2056,73.3,BDI
2056,86.3,BEL
2056,72.2,BEN
2056,71.3,BFA
2056,82.6,BGD
2056,78.1,BGR
2056,81.7,BHR
2056,77.6,BHS
2056,82.4,BIH
2056,79.1,BLR
2056,79.8,BLZ
2056,79.0,BOL
2056,82.6,BRA
2056,81.0,BRB
2056,79.2,BRN
2056,80.4,BTN
2056,66.3,BWA
2056,61.7,CAF
2056,86.9,CAN
2056,88.4,CHE
2056,85.9,CHL
2056,83.5,CHN
2056,72.2,
2056,72.6,CMR
2056,73.3,
2056,71.2,
2056,86.4,COL
2056,74.8,COM
2056,79.7,CPV
2056,85.7,CRI
2056,84.2,CUB
2056,85.8,CYP
2056,84.6,CZE
2056,86.1,DEU
2056,73.7,DJI
2056,,DMA
2056,86.1,DNK
2056,79.0,DOM
2056,82.1,DZA
2056,82.9,ECU
2056,76.3,EGY
2056,71.7,ERI
2056,87.5,ESP
2056,83.0,EST
2056,77.8,ETH
2056,86.6,FIN
2056,73.4,FJI
2056,87.4,FRA
2056,67.7,
2056,73.2,GAB
2056,85.9,GBR
2056,78.6,GEO
2056,73.4,GHA
2056,69.1,GIN
2056,75.1,GMB
2056,70.0,GNB
2056,75.4,GNQ
2056,85.5,GRC
2056,78.1,GRD
2056,79.3,GTM
2056,71.3,GUY
2056,89.2,
2056,77.8,HND
2056,84.2,HRV
2056,71.2,HTI
2056,81.8,HUN
2056,77.3,IDN
2056,77.0,IND
2056,86.8,IRL
2056,84.0,IRN
2056,78.0,IRQ
2056,88.6,ISL
2056,87.5,ISR
2056,87.6,ITA
2056,80.8,JAM
2056,83.4,JOR
2056,89.1,JPN
2056,76.8,KAZ
2056,73.3,KEN
2056,78.7,
2056,76.0,KHM
2056,66.7,KIR
2056,,
2056,87.6,KOR
2056,86.1,KWT
2056,76.3,
2056,82.1,LBN
2056,73.3,LBR
2056,81.5,LBY
2056,79.9,
2056,83.3,LKA
2056,62.7,LSO
2056,81.8,LTU
2056,87.7,LUX
2056,81.0,LVA
2056,79.7,MAR
2056,,MCO
2056,79.2,MDA
2056,73.6,MDG
2056,86.2,MDV
2056,81.7,MEX
2056,,MHL
2056,79.3,MKD
2056,70.4,MLI
2056,87.3,MLT
2056,75.3,MMR
2056,81.0,MNE
2056,74.4,MNG
2056,68.3,MOZ
2056,76.5,MRT
2056,81.1,MUS
2056,74.8,MWI
2056,80.2,MYS
2056,73.5,NAM
2056,71.2,NER
2056,75.6,NGA
2056,82.4,NIC
2056,86.3,NLD
2056,87.5,NOR
2056,78.3,NPL
2056,,NRU
2056,86.5,NZL
2056,80.2,OMN
2056,70.6,PAK
2056,86.0,PAN
2056,87.5,PER
2056,76.8,PHL
2056,,PLW
2056,70.3,PNG
2056,83.5,POL
2056,79.4,
2056,86.6,PRT
2056,81.0,PRY
2056,80.3,
2056,81.2,QAT
2056,80.7,ROU
2056,78.3,RUS
2056,76.5,RWA
2056,79.9,SAU
2056,77.6,SDN
2056,75.6,SEN
2056,89.3,SGP
2056,62.9,SLB
2056,73.7,SLE
2056,82.9,SLV
2056,,SMR
2056,67.0,SOM
2056,80.8,SRB
2056,72.2,SSD
2056,77.0,STP
2056,77.6,SUR
2056,82.8,
2056,86.2,SVN
2056,87.4,SWE
2056,66.4,SWZ
2056,78.8,SYC
2056,83.1,SYR
2056,70.4,TCD
2056,73.2,TGO
2056,84.7,THA
2056,75.4,TJK
2056,75.4,TKM
2056,76.4,TLS
2056,77.2,TON
2056,79.7,TTO
2056,83.9,TUN
2056,85.4,TUR
2056,,TUV
2056,85.6,TWN
2056,75.3,TZA
2056,75.0,UGA
2056,79.0,UKR
2056,82.9,URY
2056,84.3,USA
2056,72.2,UZB
2056,77.7,VCT
2056,81.0,VEN
2056,79.7,VNM
2056,69.9,VUT
2056,75.1,WSM
2056,72.9,YEM
2056,71.7,ZAF
2056,70.7,ZMB
2056,68.6,ZWE
2057,71.0,AFG
2057,74.2,AGO
2057,83.8,ALB
2057,,AND
2057,78.8,ARE
2057,82.2,ARG
2057,80.9,ARM
2057,81.1,ATG
2057,87.4,AUS
2057,87.3,AUT
2057,75.2,AZE
2057,73.5,BDI
2057,86.4,BEL
2057,72.4,BEN
2057,71.5,BFA
2057,82.7,BGD
2057,78.2,BGR
2057,81.8,BHR
2057,77.7,BHS
2057,82.5,BIH
2057,79.3,BLR
2057,79.9,BLZ
2057,79.1,BOL
2057,82.7,BRA
2057,81.1,BRB
2057,79.3,BRN
2057,80.5,BTN
2057,66.4,BWA
2057,61.9,CAF
2057,87.0,CAN
2057,88.5,CHE
2057,86.0,CHL
2057,83.7,CHN
2057,72.3,
2057,72.7,CMR
2057,73.5,
2057,71.3,
2057,86.6,COL
2057,74.9,COM
2057,79.9,CPV
2057,85.8,CRI
2057,84.3,CUB
2057,85.9,CYP
2057,84.7,CZE
2057,86.2,DEU
2057,73.8,DJI
2057,,DMA
2057,86.2,DNK
2057,79.2,DOM
2057,82.2,DZA
2057,83.1,ECU
2057,76.5,EGY
2057,71.8,ERI
2057,87.6,ESP
2057,83.1,EST
2057,77.9,ETH
2057,86.7,FIN
2057,73.5,FJI
2057,87.5,FRA
2057,67.8,
2057,73.3,GAB
2057,86.0,GBR
2057,78.8,GEO
2057,73.5,GHA
2057,69.3,GIN
2057,75.3,GMB
2057,70.2,GNB
2057,75.6,GNQ
2057,85.7,GRC
2057,78.2,GRD
2057,79.5,GTM
2057,71.4,GUY
2057,89.3,
2057,77.9,HND
2057,84.3,HRV
2057,71.3,HTI
2057,81.9,HUN
2057,77.5,IDN
2057,77.2,IND
2057,86.9,IRL
2057,84.1,IRN
2057,78.2,IRQ
2057,88.8,ISL
2057,87.7,ISR
2057,87.7,ITA
2057,80.9,JAM
2057,83.6,JOR
2057,89.2,JPN
2057,76.9,KAZ
2057,73.4,KEN
2057,78.9,
2057,76.1,KHM
2057,66.9,KIR
2057,,
2057,87.8,KOR
2057,86.3,KWT
2057,76.5,
2057,82.2,LBN
2057,73.4,LBR
2057,81.7,LBY
2057,80.0,
2057,83.4,LKA
2057,62.9,LSO
2057,81.9,LTU
2057,87.8,LUX
2057,81.2,LVA
2057,79.9,MAR
2057,,MCO
2057,79.3,MDA
2057,73.8,MDG
2057,86.3,MDV
2057,81.8,MEX
2057,,MHL
2057,79.4,MKD
2057,70.5,MLI
2057,87.4,MLT
2057,75.5,MMR
2057,81.1,MNE
2057,74.5,MNG
2057,68.5,MOZ
2057,76.7,MRT
2057,81.2,MUS
2057,75.0,MWI
2057,80.3,MYS
2057,73.7,NAM
2057,71.4,NER
2057,75.8,NGA
2057,82.5,NIC
2057,86.4,NLD
2057,87.6,NOR
2057,78.4,NPL
2057,,NRU
2057,86.6,NZL
2057,80.3,OMN
2057,70.7,PAK
2057,86.1,PAN
2057,87.6,PER
2057,76.9,PHL
2057,,PLW
2057,70.4,PNG
2057,83.6,POL
2057,79.6,
2057,86.7,PRT
2057,81.1,PRY
2057,80.5,
2057,81.3,QAT
2057,80.8,ROU
2057,78.4,RUS
2057,76.7,RWA
2057,80.1,SAU
2057,77.8,SDN
2057,75.7,SEN
2057,89.5,SGP
2057,63.0,SLB
2057,73.9,SLE
2057,83.1,SLV
2057,,SMR
2057,67.2,SOM
2057,80.9,SRB
2057,72.4,SSD
2057,77.1,STP
2057,77.8,SUR
2057,82.9,
2057,86.3,SVN
2057,87.5,SWE
2057,66.5,SWZ
2057,78.9,SYC
2057,83.2,SYR
2057,70.6,TCD
2057,73.3,TGO
2057,84.8,THA
2057,75.6,TJK
2057,75.5,TKM
2057,76.6,TLS
2057,77.3,TON
2057,79.8,TTO
2057,84.1,TUN
2057,85.5,TUR
2057,,TUV
2057,85.7,TWN
2057,75.5,TZA
2057,75.2,UGA
2057,79.1,UKR
2057,83.0,URY
2057,84.4,USA
2057,72.3,UZB
2057,77.8,VCT
2057,81.2,VEN
2057,79.8,VNM
2057,70.0,VUT
2057,75.2,WSM
2057,73.0,YEM
2057,71.8,ZAF
2057,70.8,ZMB
2057,68.7,ZWE
2058,71.1,AFG
2058,74.4,AGO
2058,83.9,ALB
2058,,AND
2058,79.0,ARE
2058,82.3,ARG
2058,81.0,ARM
2058,81.2,ATG
2058,87.5,AUS
2058,87.4,AUT
2058,75.3,AZE
2058,73.7,BDI
2058,86.5,BEL
2058,72.5,BEN
2058,71.7,BFA
2058,82.9,BGD
2058,78.4,BGR
2058,81.9,BHR
2058,77.9,BHS
2058,82.7,BIH
2058,79.4,BLR
2058,80.1,BLZ
2058,79.3,BOL
2058,82.9,BRA
2058,81.3,BRB
2058,79.5,BRN
2058,80.7,BTN
2058,66.5,BWA
2058,62.0,CAF
2058,87.1,CAN
2058,88.6,CHE
2058,86.1,CHL
2058,83.8,CHN
2058,72.5,
2058,72.9,CMR
2058,73.7,
2058,71.5,
2058,86.7,COL
2058,75.1,COM
2058,80.0,CPV
2058,85.9,CRI
2058,84.4,CUB
2058,86.0,CYP
2058,84.8,CZE
2058,86.3,DEU
2058,74.0,DJI
2058,,DMA
2058,86.3,DNK
2058,79.3,DOM
2058,82.3,DZA
2058,83.2,ECU
2058,76.6,EGY
2058,72.0,ERI
2058,87.7,ESP
2058,83.2,EST
2058,78.1,ETH
2058,86.8,FIN
2058,73.6,FJI
2058,87.6,FRA
2058,67.9,
2058,73.5,GAB
2058,86.1,GBR
2058,78.9,GEO
2058,73.7,GHA
2058,69.4,GIN
2058,75.4,GMB
2058,70.3,GNB
2058,75.7,GNQ
2058,85.8,GRC
2058,78.4,GRD
2058,79.7,GTM
2058,71.5,GUY
2058,89.5,
2058,78.1,HND
2058,84.4,HRV
2058,71.5,HTI
2058,82.1,HUN
2058,77.6,IDN
2058,77.3,IND
2058,87.0,IRL
2058,84.3,IRN
2058,78.3,IRQ
2058,88.9,ISL
2058,87.8,ISR
2058,87.8,ITA
2058,81.1,JAM
2058,83.7,JOR
2058,89.3,JPN
2058,77.1,KAZ
2058,73.6,KEN
2058,79.0,
2058,76.3,KHM
2058,67.0,KIR
2058,,
2058,87.9,KOR
2058,86.4,KWT
2058,76.6,
2058,82.3,LBN
2058,73.5,LBR
2058,81.8,LBY
2058,80.2,
2058,83.6,LKA
2058,63.0,LSO
2058,82.0,LTU
2058,88.0,LUX
2058,81.3,LVA
2058,80.0,MAR
2058,,MCO
2058,79.5,MDA
2058,73.9,MDG
2058,86.5,MDV
2058,82.0,MEX
2058,,MHL
2058,79.5,MKD
2058,70.7,MLI
2058,87.5,MLT
2058,75.6,MMR
2058,81.2,MNE
2058,74.7,MNG
2058,68.6,MOZ
2058,76.8,MRT
2058,81.4,MUS
2058,75.2,MWI
2058,80.5,MYS
2058,73.8,NAM
2058,71.5,NER
2058,76.0,NGA
2058,82.7,NIC
2058,86.5,NLD
2058,87.7,NOR
2058,78.6,NPL
2058,,NRU
2058,86.7,NZL
2058,80.4,OMN
2058,70.8,PAK
2058,86.2,PAN
2058,87.8,PER
2058,77.0,PHL
2058,,PLW
2058,70.5,PNG
2058,83.7,POL
2058,79.8,
2058,86.8,PRT
2058,81.3,PRY
2058,80.6,
2058,81.4,QAT
2058,81.0,ROU
2058,78.5,RUS
2058,76.8,RWA
2058,80.2,SAU
2058,77.9,SDN
2058,75.9,SEN
2058,89.6,SGP
2058,63.1,SLB
2058,74.1,SLE
2058,83.2,SLV
2058,,SMR
2058,67.4,SOM
2058,81.0,SRB
2058,72.5,SSD
2058,77.3,STP
2058,77.9,SUR
2058,83.1,
2058,86.5,SVN
2058,87.6,SWE
2058,66.7,SWZ
2058,79.1,SYC
2058,83.3,SYR
2058,70.8,TCD
2058,73.5,TGO
2058,84.9,THA
2058,75.7,TJK
2058,75.6,TKM
2058,76.7,TLS
2058,77.4,TON
2058,79.9,TTO
2058,84.2,TUN
2058,85.6,TUR
2058,,TUV
2058,85.8,TWN
2058,75.7,TZA
2058,75.4,UGA
2058,79.3,UKR
2058,83.1,URY
2058,84.5,USA
2058,72.4,UZB
2058,77.9,VCT
2058,81.3,VEN
2058,80.0,VNM
2058,70.1,VUT
2058,75.4,WSM
2058,73.1,YEM
2058,72.0,ZAF
2058,71.0,ZMB
2058,68.9,ZWE
2059,71.3,AFG
2059,74.5,AGO
2059,84.0,ALB
2059,,AND
2059,79.1,ARE
2059,82.4,ARG
2059,81.1,ARM
2059,81.3,ATG
2059,87.7,AUS
2059,87.5,AUT
2059,75.5,AZE
2059,73.9,BDI
2059,86.6,BEL
2059,72.6,BEN
2059,71.8,BFA
2059,83.1,BGD
2059,78.5,BGR
2059,82.1,BHR
2059,78.0,BHS
2059,82.8,BIH
2059,79.5,BLR
2059,80.2,BLZ
2059,79.5,BOL
2059,83.0,BRA
2059,81.4,BRB
2059,79.6,BRN
2059,80.8,BTN
2059,66.7,BWA
2059,62.2,CAF
2059,87.2,CAN
2059,88.7,CHE
2059,86.2,CHL
2059,84.0,CHN
2059,72.7,
2059,73.1,CMR
2059,73.8,
2059,71.6,
2059,86.8,COL
2059,75.2,COM
2059,80.2,CPV
2059,86.0,CRI
2059,84.5,CUB
2059,86.1,CYP
2059,84.9,CZE
2059,86.4,DEU
2059,74.2,DJI
2059,,DMA
2059,86.4,DNK
2059,79.5,DOM
2059,82.5,DZA
2059,83.3,ECU
2059,76.7,EGY
2059,72.1,ERI
2059,87.8,ESP
2059,83.3,EST
2059,78.3,ETH
2059,86.9,FIN
2059,73.7,FJI
2059,87.8,FRA
2059,68.0,
2059,73.6,GAB
2059,86.2,GBR
2059,79.1,GEO
2059,73.8,GHA
2059,69.5,GIN
2059,75.6,GMB
2059,70.5,GNB
2059,75.9,GNQ
2059,85.9,GRC
2059,78.5,GRD
2059,79.8,GTM
2059,71.6,GUY
2059,89.6,
2059,78.2,HND
2059,84.5,HRV
2059,71.6,HTI
2059,82.2,HUN
2059,77.8,IDN
2059,77.5,IND
2059,87.1,IRL
2059,84.4,IRN
2059,78.4,IRQ
2059,89.0,ISL
2059,87.9,ISR
2059,87.9,ITA
2059,81.2,JAM
2059,83.8,JOR
2059,89.4,JPN
2059,77.2,KAZ
2059,73.7,KEN
2059,79.2,
2059,76.4,KHM
2059,67.2,KIR
2059,,
2059,88.0,KOR
2059,86.5,KWT
2059,76.8,
2059,82.4,LBN
2059,73.7,LBR
2059,82.0,LBY
2059,80.3,
2059,83.7,LKA
2059,63.2,LSO
2059,82.1,LTU
2059,88.1,LUX
2059,81.5,LVA
2059,80.1,MAR
2059,,MCO
2059,79.6,MDA
2059,74.1,MDG
2059,86.6,MDV
2059,82.1,MEX
2059,,MHL
2059,79.7,MKD
2059,70.8,MLI
2059,87.6,MLT
2059,75.8,MMR
2059,81.4,MNE
2059,74.8,MNG
2059,68.8,MOZ
2059,76.9,MRT
2059,81.5,MUS
2059,75.4,MWI
2059,80.6,MYS
2059,74.0,NAM
2059,71.6,NER
2059,76.2,NGA
2059,82.9,NIC
2059,86.6,NLD
2059,87.8,NOR
2059,78.7,NPL
2059,,NRU
2059,86.8,NZL
2059,80.6,OMN
2059,71.0,PAK
2059,86.3,PAN
2059,87.9,PER
2059,77.2,PHL
2059,,PLW
2059,70.6,PNG
2059,83.8,POL
2059,79.9,
2059,86.9,PRT
2059,81.4,PRY
2059,80.7,
2059,81.5,QAT
2059,81.1,ROU
2059,78.7,RUS
2059,77.0,RWA
